id,stop_id,on_street,cross_street,routes,boardings,alightings,month_beginning,daytype,location,lat,lon,num_routes,route,total_traffic
10155,1142,STOCKTON,DICKENS,"151,156",28.1,184.9,10/01/2012,Weekday,"(41.92023618, -87.63546921)",41.92023618,-87.63546921,2,156,213
10156,1143,STOCKTON,WEBSTER,"151,156",80.3,266.7,10/01/2012,Weekday,"(41.92192341, -87.63562557)",41.92192341,-87.63562557,2,151,347
10157,1143,STOCKTON,WEBSTER,"151,156",80.3,266.7,10/01/2012,Weekday,"(41.92192341, -87.63562557)",41.92192341,-87.63562557,2,156,347
10158,1144,STOCKTON,FULLERTON,"151,156",58.8,291.1,10/01/2012,Weekday,"(41.92556190, -87.63586982)",41.9255619,-87.63586982,2,151,349.9
10159,1144,STOCKTON,FULLERTON,"151,156",58.8,291.1,10/01/2012,Weekday,"(41.92556190, -87.63586982)",41.9255619,-87.63586982,2,156,349.9
10160,1145,STOCKTON,ARLINGTON,"134,143,151,156",32.9,303.1,10/01/2012,Weekday,"(41.92663129, -87.63772817)",41.92663129,-87.63772817,4,134,336
10161,1145,STOCKTON,ARLINGTON,"134,143,151,156",32.9,303.1,10/01/2012,Weekday,"(41.92663129, -87.63772817)",41.92663129,-87.63772817,4,143,336
10162,1145,STOCKTON,ARLINGTON,"134,143,151,156",32.9,303.1,10/01/2012,Weekday,"(41.92663129, -87.63772817)",41.92663129,-87.63772817,4,151,336
10163,1145,STOCKTON,ARLINGTON,"134,143,151,156",32.9,303.1,10/01/2012,Weekday,"(41.92663129, -87.63772817)",41.92663129,-87.63772817,4,156,336
10164,1146,STOCKTON,ROSLYN,"134,143,151,156",19.9,350.1,10/01/2012,Weekday,"(41.92829929, -87.63876726)",41.92829929,-87.63876726,4,134,370
10165,1146,STOCKTON,ROSLYN,"134,143,151,156",19.9,350.1,10/01/2012,Weekday,"(41.92829929, -87.63876726)",41.92829929,-87.63876726,4,143,370
10166,1146,STOCKTON,ROSLYN,"134,143,151,156",19.9,350.1,10/01/2012,Weekday,"(41.92829929, -87.63876726)",41.92829929,-87.63876726,4,151,370
10167,1146,STOCKTON,ROSLYN,"134,143,151,156",19.9,350.1,10/01/2012,Weekday,"(41.92829929, -87.63876726)",41.92829929,-87.63876726,4,156,370
10168,1147,STOCKTON,WRIGHTWOOD,"134,143,151,156",47.3,708.6,10/01/2012,Weekday,"(41.93131955, -87.63888361)",41.93131955,-87.63888361,4,134,755.9
10169,1147,STOCKTON,WRIGHTWOOD,"134,143,151,156",47.3,708.6,10/01/2012,Weekday,"(41.93131955, -87.63888361)",41.93131955,-87.63888361,4,143,755.9
10170,1147,STOCKTON,WRIGHTWOOD,"134,143,151,156",47.3,708.6,10/01/2012,Weekday,"(41.93131955, -87.63888361)",41.93131955,-87.63888361,4,151,755.9
10171,1147,STOCKTON,WRIGHTWOOD,"134,143,151,156",47.3,708.6,10/01/2012,Weekday,"(41.93131955, -87.63888361)",41.93131955,-87.63888361,4,156,755.9
10172,1148,SHERIDAN,DIVERSEY,"77,134,143,151,156",371.5,1057.6,10/01/2012,Weekday,"(41.93310869, -87.63917427)",41.93310869,-87.63917427,5,77,1429.1
10173,1148,SHERIDAN,DIVERSEY,"77,134,143,151,156",371.5,1057.6,10/01/2012,Weekday,"(41.93310869, -87.63917427)",41.93310869,-87.63917427,5,134,1429.1
10174,1148,SHERIDAN,DIVERSEY,"77,134,143,151,156",371.5,1057.6,10/01/2012,Weekday,"(41.93310869, -87.63917427)",41.93310869,-87.63917427,5,143,1429.1
10175,1148,SHERIDAN,DIVERSEY,"77,134,143,151,156",371.5,1057.6,10/01/2012,Weekday,"(41.93310869, -87.63917427)",41.93310869,-87.63917427,5,151,1429.1
10176,1148,SHERIDAN,DIVERSEY,"77,134,143,151,156",371.5,1057.6,10/01/2012,Weekday,"(41.93310869, -87.63917427)",41.93310869,-87.63917427,5,156,1429.1
10177,1149,SHERIDAN,SURF,"77,134,143,151,156",221.2,500.9,10/01/2012,Weekday,"(41.93449580, -87.63925986)",41.9344958,-87.63925986,5,77,722.1
10178,1149,SHERIDAN,SURF,"77,134,143,151,156",221.2,500.9,10/01/2012,Weekday,"(41.93449580, -87.63925986)",41.9344958,-87.63925986,5,134,722.1
10179,1149,SHERIDAN,SURF,"77,134,143,151,156",221.2,500.9,10/01/2012,Weekday,"(41.93449580, -87.63925986)",41.9344958,-87.63925986,5,143,722.1
10180,1149,SHERIDAN,SURF,"77,134,143,151,156",221.2,500.9,10/01/2012,Weekday,"(41.93449580, -87.63925986)",41.9344958,-87.63925986,5,151,722.1
10181,1149,SHERIDAN,SURF,"77,134,143,151,156",221.2,500.9,10/01/2012,Weekday,"(41.93449580, -87.63925986)",41.9344958,-87.63925986,5,156,722.1
10182,1150,SHERIDAN,OAKDALE,"77,134,143,151,156",133.1,334.7,10/01/2012,Weekday,"(41.93576200, -87.63932700)",41.935762,-87.639327,5,77,467.8
10183,1150,SHERIDAN,OAKDALE,"77,134,143,151,156",133.1,334.7,10/01/2012,Weekday,"(41.93576200, -87.63932700)",41.935762,-87.639327,5,134,467.8
10184,1150,SHERIDAN,OAKDALE,"77,134,143,151,156",133.1,334.7,10/01/2012,Weekday,"(41.93576200, -87.63932700)",41.935762,-87.639327,5,143,467.8
10185,1150,SHERIDAN,OAKDALE,"77,134,143,151,156",133.1,334.7,10/01/2012,Weekday,"(41.93576200, -87.63932700)",41.935762,-87.639327,5,151,467.8
10186,1150,SHERIDAN,OAKDALE,"77,134,143,151,156",133.1,334.7,10/01/2012,Weekday,"(41.93576200, -87.63932700)",41.935762,-87.639327,5,156,467.8
10187,1151,SHERIDAN,WELLINGTON,"77,134,143,151,156",157.4,282.4,10/01/2012,Weekday,"(41.93675700, -87.63935900)",41.936757,-87.639359,5,77,439.8
10188,1151,SHERIDAN,WELLINGTON,"77,134,143,151,156",157.4,282.4,10/01/2012,Weekday,"(41.93675700, -87.63935900)",41.936757,-87.639359,5,134,439.8
10189,1151,SHERIDAN,WELLINGTON,"77,134,143,151,156",157.4,282.4,10/01/2012,Weekday,"(41.93675700, -87.63935900)",41.936757,-87.639359,5,143,439.8
10190,1151,SHERIDAN,WELLINGTON,"77,134,143,151,156",157.4,282.4,10/01/2012,Weekday,"(41.93675700, -87.63935900)",41.936757,-87.639359,5,151,439.8
10191,1151,SHERIDAN,WELLINGTON,"77,134,143,151,156",157.4,282.4,10/01/2012,Weekday,"(41.93675700, -87.63935900)",41.936757,-87.639359,5,156,439.8
10192,1152,SHERIDAN,BARRY,"77,134,143,151,156",64.3,209.5,10/01/2012,Weekday,"(41.93788148, -87.63939890)",41.93788148,-87.6393989,5,77,273.8
10193,1152,SHERIDAN,BARRY,"77,134,143,151,156",64.3,209.5,10/01/2012,Weekday,"(41.93788148, -87.63939890)",41.93788148,-87.6393989,5,134,273.8
10194,1152,SHERIDAN,BARRY,"77,134,143,151,156",64.3,209.5,10/01/2012,Weekday,"(41.93788148, -87.63939890)",41.93788148,-87.6393989,5,143,273.8
10195,1152,SHERIDAN,BARRY,"77,134,143,151,156",64.3,209.5,10/01/2012,Weekday,"(41.93788148, -87.63939890)",41.93788148,-87.6393989,5,151,273.8
10196,1152,SHERIDAN,BARRY,"77,134,143,151,156",64.3,209.5,10/01/2012,Weekday,"(41.93788148, -87.63939890)",41.93788148,-87.6393989,5,156,273.8
10197,1153,SHERIDAN,BRIAR,"77,134,143,151,156",256.6,209.4,10/01/2012,Weekday,"(41.93869424, -87.63942688)",41.93869424,-87.63942688,5,77,466
10198,1153,SHERIDAN,BRIAR,"77,134,143,151,156",256.6,209.4,10/01/2012,Weekday,"(41.93869424, -87.63942688)",41.93869424,-87.63942688,5,134,466
10199,1153,SHERIDAN,BRIAR,"77,134,143,151,156",256.6,209.4,10/01/2012,Weekday,"(41.93869424, -87.63942688)",41.93869424,-87.63942688,5,143,466
10200,1153,SHERIDAN,BRIAR,"77,134,143,151,156",256.6,209.4,10/01/2012,Weekday,"(41.93869424, -87.63942688)",41.93869424,-87.63942688,5,151,466
10201,1153,SHERIDAN,BRIAR,"77,134,143,151,156",256.6,209.4,10/01/2012,Weekday,"(41.93869424, -87.63942688)",41.93869424,-87.63942688,5,156,466
10202,1154,SHERIDAN,BELMONT,"134,143",0,142.6,10/01/2012,Weekday,"(41.94002509, -87.63950114)",41.94002509,-87.63950114,2,134,142.6
10203,1154,SHERIDAN,BELMONT,"134,143",0,142.6,10/01/2012,Weekday,"(41.94002509, -87.63950114)",41.94002509,-87.63950114,2,143,142.6
10204,1155,SHERIDAN,BELMONT,"135,145,146,151",331.1,1612.4,10/01/2012,Weekday,"(41.94037175, -87.63947904)",41.94037175,-87.63947904,4,135,1943.5
10205,1155,SHERIDAN,BELMONT,"135,145,146,151",331.1,1612.4,10/01/2012,Weekday,"(41.94037175, -87.63947904)",41.94037175,-87.63947904,4,145,1943.5
10206,1155,SHERIDAN,BELMONT,"135,145,146,151",331.1,1612.4,10/01/2012,Weekday,"(41.94037175, -87.63947904)",41.94037175,-87.63947904,4,146,1943.5
10207,1155,SHERIDAN,BELMONT,"135,145,146,151",331.1,1612.4,10/01/2012,Weekday,"(41.94037175, -87.63947904)",41.94037175,-87.63947904,4,151,1943.5
10208,1156,LAKE SHORE,ALDINE,"135,145,146,151",24,213.2,10/01/2012,Weekday,"(41.94239795, -87.63989396)",41.94239795,-87.63989396,4,135,237.2
10209,1156,LAKE SHORE,ALDINE,"135,145,146,151",24,213.2,10/01/2012,Weekday,"(41.94239795, -87.63989396)",41.94239795,-87.63989396,4,145,237.2
10210,1156,LAKE SHORE,ALDINE,"135,145,146,151",24,213.2,10/01/2012,Weekday,"(41.94239795, -87.63989396)",41.94239795,-87.63989396,4,146,237.2
10211,1156,LAKE SHORE,ALDINE,"135,145,146,151",24,213.2,10/01/2012,Weekday,"(41.94239795, -87.63989396)",41.94239795,-87.63989396,4,151,237.2
10212,1157,LAKE SHORE,ROSCOE,"135,145,146,151",49.8,335.4,10/01/2012,Weekday,"(41.94352962, -87.64047498)",41.94352962,-87.64047498,4,135,385.2
10213,1157,LAKE SHORE,ROSCOE,"135,145,146,151",49.8,335.4,10/01/2012,Weekday,"(41.94352962, -87.64047498)",41.94352962,-87.64047498,4,145,385.2
10214,1157,LAKE SHORE,ROSCOE,"135,145,146,151",49.8,335.4,10/01/2012,Weekday,"(41.94352962, -87.64047498)",41.94352962,-87.64047498,4,146,385.2
10215,1157,LAKE SHORE,ROSCOE,"135,145,146,151",49.8,335.4,10/01/2012,Weekday,"(41.94352962, -87.64047498)",41.94352962,-87.64047498,4,151,385.2
10216,1158,LAKE SHORE,HAWTHORNE,"135,145,146,151",35.6,334.7,10/01/2012,Weekday,"(41.94483834, -87.64121619)",41.94483834,-87.64121619,4,135,370.3
10217,1158,LAKE SHORE,HAWTHORNE,"135,145,146,151",35.6,334.7,10/01/2012,Weekday,"(41.94483834, -87.64121619)",41.94483834,-87.64121619,4,145,370.3
10218,1158,LAKE SHORE,HAWTHORNE,"135,145,146,151",35.6,334.7,10/01/2012,Weekday,"(41.94483834, -87.64121619)",41.94483834,-87.64121619,4,146,370.3
10219,1158,LAKE SHORE,HAWTHORNE,"135,145,146,151",35.6,334.7,10/01/2012,Weekday,"(41.94483834, -87.64121619)",41.94483834,-87.64121619,4,151,370.3
10220,1159,LAKE SHORE,STRATFORD,"135,145,146,151",9.3,170.1,10/01/2012,Weekday,"(41.94617767, -87.64195152)",41.94617767,-87.64195152,4,135,179.4
10221,1159,LAKE SHORE,STRATFORD,"135,145,146,151",9.3,170.1,10/01/2012,Weekday,"(41.94617767, -87.64195152)",41.94617767,-87.64195152,4,145,179.4
10222,1159,LAKE SHORE,STRATFORD,"135,145,146,151",9.3,170.1,10/01/2012,Weekday,"(41.94617767, -87.64195152)",41.94617767,-87.64195152,4,146,179.4
10223,1159,LAKE SHORE,STRATFORD,"135,145,146,151",9.3,170.1,10/01/2012,Weekday,"(41.94617767, -87.64195152)",41.94617767,-87.64195152,4,151,179.4
10224,1160,LAKE SHORE,CORNELIA,"135,145,146,151",31.4,338.6,10/01/2012,Weekday,"(41.94681669, -87.64230949)",41.94681669,-87.64230949,4,135,370
10225,1160,LAKE SHORE,CORNELIA,"135,145,146,151",31.4,338.6,10/01/2012,Weekday,"(41.94681669, -87.64230949)",41.94681669,-87.64230949,4,145,370
10226,1160,LAKE SHORE,CORNELIA,"135,145,146,151",31.4,338.6,10/01/2012,Weekday,"(41.94681669, -87.64230949)",41.94681669,-87.64230949,4,146,370
10227,1160,LAKE SHORE,CORNELIA,"135,145,146,151",31.4,338.6,10/01/2012,Weekday,"(41.94681669, -87.64230949)",41.94681669,-87.64230949,4,151,370
10228,1161,LAKE SHORE,BROMPTON,"135,145,146,151",11.9,220.5,10/01/2012,Weekday,"(41.94779691, -87.64291887)",41.94779691,-87.64291887,4,135,232.4
10229,1161,LAKE SHORE,BROMPTON,"135,145,146,151",11.9,220.5,10/01/2012,Weekday,"(41.94779691, -87.64291887)",41.94779691,-87.64291887,4,145,232.4
10230,1161,LAKE SHORE,BROMPTON,"135,145,146,151",11.9,220.5,10/01/2012,Weekday,"(41.94779691, -87.64291887)",41.94779691,-87.64291887,4,146,232.4
10231,1161,LAKE SHORE,BROMPTON,"135,145,146,151",11.9,220.5,10/01/2012,Weekday,"(41.94779691, -87.64291887)",41.94779691,-87.64291887,4,151,232.4
10232,1162,LAKE SHORE,ADDISON,"135,145,146,151,152",60,459,10/01/2012,Weekday,"(41.94882164, -87.64347358)",41.94882164,-87.64347358,5,135,519
10233,1162,LAKE SHORE,ADDISON,"135,145,146,151,152",60,459,10/01/2012,Weekday,"(41.94882164, -87.64347358)",41.94882164,-87.64347358,5,145,519
10234,1162,LAKE SHORE,ADDISON,"135,145,146,151,152",60,459,10/01/2012,Weekday,"(41.94882164, -87.64347358)",41.94882164,-87.64347358,5,146,519
10235,1162,LAKE SHORE,ADDISON,"135,145,146,151,152",60,459,10/01/2012,Weekday,"(41.94882164, -87.64347358)",41.94882164,-87.64347358,5,151,519
10236,1162,LAKE SHORE,ADDISON,"135,145,146,151,152",60,459,10/01/2012,Weekday,"(41.94882164, -87.64347358)",41.94882164,-87.64347358,5,152,519
10237,1163,LAKE SHORE,WAVELAND,"135,145,146,151,152",136.9,463.7,10/01/2012,Weekday,"(41.95042884, -87.64449132)",41.95042884,-87.64449132,5,135,600.6
10238,1163,LAKE SHORE,WAVELAND,"135,145,146,151,152",136.9,463.7,10/01/2012,Weekday,"(41.95042884, -87.64449132)",41.95042884,-87.64449132,5,145,600.6
10239,1163,LAKE SHORE,WAVELAND,"135,145,146,151,152",136.9,463.7,10/01/2012,Weekday,"(41.95042884, -87.64449132)",41.95042884,-87.64449132,5,146,600.6
10240,1163,LAKE SHORE,WAVELAND,"135,145,146,151,152",136.9,463.7,10/01/2012,Weekday,"(41.95042884, -87.64449132)",41.95042884,-87.64449132,5,151,600.6
10241,1163,LAKE SHORE,WAVELAND,"135,145,146,151,152",136.9,463.7,10/01/2012,Weekday,"(41.95042884, -87.64449132)",41.95042884,-87.64449132,5,152,600.6
10242,1165,SHERIDAN 3900N,PINE GROVE,"80,151",66.3,97.7,10/01/2012,Weekday,"(41.95292594, -87.64804289)",41.95292594,-87.64804289,2,80,164
10243,1165,SHERIDAN 3900N,PINE GROVE,"80,151",66.3,97.7,10/01/2012,Weekday,"(41.95292594, -87.64804289)",41.95292594,-87.64804289,2,151,164
10244,1184,SHERIDAN,FOSTER,"136,147,151",630.5,1178.3,10/01/2012,Weekday,"(41.97662000, -87.65489600)",41.97662,-87.654896,3,136,1808.8
10245,1184,SHERIDAN,FOSTER,"136,147,151",630.5,1178.3,10/01/2012,Weekday,"(41.97662000, -87.65489600)",41.97662,-87.654896,3,147,1808.8
10246,1184,SHERIDAN,FOSTER,"136,147,151",630.5,1178.3,10/01/2012,Weekday,"(41.97662000, -87.65489600)",41.97662,-87.654896,3,151,1808.8
10247,1185,SHERIDAN,BERWYN (south leg),"136,147,151",146.2,237,10/01/2012,Weekday,"(41.97820206, -87.65493189)",41.97820206,-87.65493189,3,136,383.2
10248,1185,SHERIDAN,BERWYN (south leg),"136,147,151",146.2,237,10/01/2012,Weekday,"(41.97820206, -87.65493189)",41.97820206,-87.65493189,3,147,383.2
10249,1185,SHERIDAN,BERWYN (south leg),"136,147,151",146.2,237,10/01/2012,Weekday,"(41.97820206, -87.65493189)",41.97820206,-87.65493189,3,151,383.2
10250,1186,SHERIDAN,BALMORAL,"136,147,151",126.6,385.2,10/01/2012,Weekday,"(41.98010300, -87.65501900)",41.980103,-87.655019,3,136,511.8
10251,1186,SHERIDAN,BALMORAL,"136,147,151",126.6,385.2,10/01/2012,Weekday,"(41.98010300, -87.65501900)",41.980103,-87.655019,3,147,511.8
10252,1186,SHERIDAN,BALMORAL,"136,147,151",126.6,385.2,10/01/2012,Weekday,"(41.98010300, -87.65501900)",41.980103,-87.655019,3,151,511.8
10253,1187,SHERIDAN,CATALPA,"136,147,151",57.6,225.6,10/01/2012,Weekday,"(41.98179300, -87.65507400)",41.981793,-87.655074,3,136,283.2
10254,1187,SHERIDAN,CATALPA,"136,147,151",57.6,225.6,10/01/2012,Weekday,"(41.98179300, -87.65507400)",41.981793,-87.655074,3,147,283.2
10255,1187,SHERIDAN,CATALPA,"136,147,151",57.6,225.6,10/01/2012,Weekday,"(41.98179300, -87.65507400)",41.981793,-87.655074,3,151,283.2
10256,1188,SHERIDAN,BRYN MAWR,"136,147,151",152.9,618.3,10/01/2012,Weekday,"(41.98359400, -87.65511300)",41.983594,-87.655113,3,136,771.2
10257,1188,SHERIDAN,BRYN MAWR,"136,147,151",152.9,618.3,10/01/2012,Weekday,"(41.98359400, -87.65511300)",41.983594,-87.655113,3,147,771.2
10258,1188,SHERIDAN,BRYN MAWR,"136,147,151",152.9,618.3,10/01/2012,Weekday,"(41.98359400, -87.65511300)",41.983594,-87.655113,3,151,771.2
10259,1189,SHERIDAN,HOLLYWOOD,"136,147,151",97.9,389.9,10/01/2012,Weekday,"(41.98543400, -87.65517100)",41.985434,-87.655171,3,136,487.8
10260,1189,SHERIDAN,HOLLYWOOD,"136,147,151",97.9,389.9,10/01/2012,Weekday,"(41.98543400, -87.65517100)",41.985434,-87.655171,3,147,487.8
10261,1189,SHERIDAN,HOLLYWOOD,"136,147,151",97.9,389.9,10/01/2012,Weekday,"(41.98543400, -87.65517100)",41.985434,-87.655171,3,151,487.8
10262,1190,SHERIDAN,ARDMORE,"136,147,151",133,514.6,10/01/2012,Weekday,"(41.98752000, -87.65522300)",41.98752,-87.655223,3,136,647.6
10263,1190,SHERIDAN,ARDMORE,"136,147,151",133,514.6,10/01/2012,Weekday,"(41.98752000, -87.65522300)",41.98752,-87.655223,3,147,647.6
10264,1190,SHERIDAN,ARDMORE,"136,147,151",133,514.6,10/01/2012,Weekday,"(41.98752000, -87.65522300)",41.98752,-87.655223,3,151,647.6
10265,1191,SHERIDAN,THORNDALE,"136,147,151",76.2,366.5,10/01/2012,Weekday,"(41.99027200, -87.65530800)",41.990272,-87.655308,3,136,442.7
10266,1191,SHERIDAN,THORNDALE,"136,147,151",76.2,366.5,10/01/2012,Weekday,"(41.99027200, -87.65530800)",41.990272,-87.655308,3,147,442.7
10267,1191,SHERIDAN,THORNDALE,"136,147,151",76.2,366.5,10/01/2012,Weekday,"(41.99027200, -87.65530800)",41.990272,-87.655308,3,151,442.7
10268,1192,SHERIDAN,GLENLAKE,"136,147,151",83.9,386.9,10/01/2012,Weekday,"(41.99252300, -87.65537800)",41.992523,-87.655378,3,136,470.8
10269,1192,SHERIDAN,GLENLAKE,"136,147,151",83.9,386.9,10/01/2012,Weekday,"(41.99252300, -87.65537800)",41.992523,-87.655378,3,147,470.8
10270,1192,SHERIDAN,GLENLAKE,"136,147,151",83.9,386.9,10/01/2012,Weekday,"(41.99252300, -87.65537800)",41.992523,-87.655378,3,151,470.8
10271,1198,SHERIDAN,GRANVILLE,"136,147,151",77.8,345.7,10/01/2012,Weekday,"(41.99477500, -87.65544700)",41.994775,-87.655447,3,136,423.5
10272,1198,SHERIDAN,GRANVILLE,"136,147,151",77.8,345.7,10/01/2012,Weekday,"(41.99477500, -87.65544700)",41.994775,-87.655447,3,147,423.5
10273,1198,SHERIDAN,GRANVILLE,"136,147,151",77.8,345.7,10/01/2012,Weekday,"(41.99477500, -87.65544700)",41.994775,-87.655447,3,151,423.5
10274,1199,SHERIDAN,ROSEMONT,"136,147,151",59.2,201.5,10/01/2012,Weekday,"(41.99659200, -87.65550300)",41.996592,-87.655503,3,136,260.7
10275,1199,SHERIDAN,ROSEMONT,"136,147,151",59.2,201.5,10/01/2012,Weekday,"(41.99659200, -87.65550300)",41.996592,-87.655503,3,147,260.7
10276,1199,SHERIDAN,ROSEMONT,"136,147,151",59.2,201.5,10/01/2012,Weekday,"(41.99659200, -87.65550300)",41.996592,-87.655503,3,151,260.7
10277,1200,SHERIDAN 6400N,KENMORE,"136,147,151",58.6,182.8,10/01/2012,Weekday,"(41.99825400, -87.65695600)",41.998254,-87.656956,3,136,241.4
10278,1200,SHERIDAN 6400N,KENMORE,"136,147,151",58.6,182.8,10/01/2012,Weekday,"(41.99825400, -87.65695600)",41.998254,-87.656956,3,147,241.4
10279,1200,SHERIDAN 6400N,KENMORE,"136,147,151",58.6,182.8,10/01/2012,Weekday,"(41.99825400, -87.65695600)",41.998254,-87.656956,3,151,241.4
10280,1201,SHERIDAN 6400N,WINTHROP,"136,147,151",56.3,208.4,10/01/2012,Weekday,"(41.99825300, -87.65834200)",41.998253,-87.658342,3,136,264.7
10281,1201,SHERIDAN 6400N,WINTHROP,"136,147,151",56.3,208.4,10/01/2012,Weekday,"(41.99825300, -87.65834200)",41.998253,-87.658342,3,147,264.7
10282,1201,SHERIDAN 6400N,WINTHROP,"136,147,151",56.3,208.4,10/01/2012,Weekday,"(41.99825300, -87.65834200)",41.998253,-87.658342,3,151,264.7
10283,1203,SHERIDAN,ARTHUR,"147,151,155",160.3,1022.1,10/01/2012,Weekday,"(42.00038209, -87.66060059)",42.00038209,-87.66060059,3,147,1182.4
10284,1203,SHERIDAN,ARTHUR,"147,151,155",160.3,1022.1,10/01/2012,Weekday,"(42.00038209, -87.66060059)",42.00038209,-87.66060059,3,151,1182.4
10285,1203,SHERIDAN,ARTHUR,"147,151,155",160.3,1022.1,10/01/2012,Weekday,"(42.00038209, -87.66060059)",42.00038209,-87.66060059,3,155,1182.4
10286,1204,SHERIDAN,LOYOLA,"147,151,155",279.3,221.9,10/01/2012,Weekday,"(42.00170200, -87.66065800)",42.001702,-87.660658,3,147,501.2
10287,1204,SHERIDAN,LOYOLA,"147,151,155",279.3,221.9,10/01/2012,Weekday,"(42.00170200, -87.66065800)",42.001702,-87.660658,3,151,501.2
10288,1204,SHERIDAN,LOYOLA,"147,151,155",279.3,221.9,10/01/2012,Weekday,"(42.00170200, -87.66065800)",42.001702,-87.660658,3,155,501.2
10289,1206,SHERIDAN,NORTH SHORE,"147,151,155",37.4,148.6,10/01/2012,Weekday,"(42.00387100, -87.66071682)",42.003871,-87.66071682,3,147,186
10290,1206,SHERIDAN,NORTH SHORE,"147,151,155",37.4,148.6,10/01/2012,Weekday,"(42.00387100, -87.66071682)",42.003871,-87.66071682,3,151,186
10291,1206,SHERIDAN,NORTH SHORE,"147,151,155",37.4,148.6,10/01/2012,Weekday,"(42.00387100, -87.66071682)",42.003871,-87.66071682,3,155,186
10292,1208,SHERIDAN,PRATT,"147,151",77.1,190.2,10/01/2012,Weekday,"(42.00572000, -87.66084800)",42.00572,-87.660848,2,147,267.3
10293,1208,SHERIDAN,PRATT,"147,151",77.1,190.2,10/01/2012,Weekday,"(42.00572000, -87.66084800)",42.00572,-87.660848,2,151,267.3
10294,1209,SHERIDAN,FARWELL,"147,151",9.9,43.8,10/01/2012,Weekday,"(42.00692200, -87.66121800)",42.006922,-87.661218,2,147,53.7
10295,1209,SHERIDAN,FARWELL,"147,151",9.9,43.8,10/01/2012,Weekday,"(42.00692200, -87.66121800)",42.006922,-87.661218,2,151,53.7
10296,1210,SHERIDAN,MORSE,"96,147,151",63.9,105.2,10/01/2012,Weekday,"(42.00813300, -87.66159800)",42.008133,-87.661598,3,96,169.1
10297,1210,SHERIDAN,MORSE,"96,147,151",63.9,105.2,10/01/2012,Weekday,"(42.00813300, -87.66159800)",42.008133,-87.661598,3,147,169.1
10298,1210,SHERIDAN,MORSE,"96,147,151",63.9,105.2,10/01/2012,Weekday,"(42.00813300, -87.66159800)",42.008133,-87.661598,3,151,169.1
10299,1211,SHERIDAN,LUNT,"147,151",21.1,76.6,10/01/2012,Weekday,"(42.00935800, -87.66199500)",42.009358,-87.661995,2,147,97.7
10300,1211,SHERIDAN,LUNT,"147,151",21.1,76.6,10/01/2012,Weekday,"(42.00935800, -87.66199500)",42.009358,-87.661995,2,151,97.7
10301,1212,SHERIDAN,GREENLEAF,"147,151",22.1,55.9,10/01/2012,Weekday,"(42.01057200, -87.66241200)",42.010572,-87.662412,2,147,78
10302,1212,SHERIDAN,GREENLEAF,"147,151",22.1,55.9,10/01/2012,Weekday,"(42.01057200, -87.66241200)",42.010572,-87.662412,2,151,78
10303,1213,SHERIDAN,ESTES,"147,151",19.1,80.9,10/01/2012,Weekday,"(42.01166000, -87.66280300)",42.01166,-87.662803,2,147,100
10304,1213,SHERIDAN,ESTES,"147,151",19.1,80.9,10/01/2012,Weekday,"(42.01166000, -87.66280300)",42.01166,-87.662803,2,151,100
10305,1214,SHERIDAN,TOUHY,"147,151",38.1,107,10/01/2012,Weekday,"(42.01300500, -87.66337500)",42.013005,-87.663375,2,147,145.1
10306,1214,SHERIDAN,TOUHY,"147,151",38.1,107,10/01/2012,Weekday,"(42.01300500, -87.66337500)",42.013005,-87.663375,2,151,145.1
10307,1215,SHERIDAN,CHASE,"147,151",32.1,80.4,10/01/2012,Weekday,"(42.01411300, -87.66399400)",42.014113,-87.663994,2,147,112.5
10308,1215,SHERIDAN,CHASE,"147,151",32.1,80.4,10/01/2012,Weekday,"(42.01411300, -87.66399400)",42.014113,-87.663994,2,151,112.5
10309,1216,SHERIDAN,SHERWIN,"147,151",31.8,79.1,10/01/2012,Weekday,"(42.01520955, -87.66467448)",42.01520955,-87.66467448,2,147,110.9
10310,1216,SHERIDAN,SHERWIN,"147,151",31.8,79.1,10/01/2012,Weekday,"(42.01520955, -87.66467448)",42.01520955,-87.66467448,2,151,110.9
10311,1217,SHERIDAN,JARVIS,"147,151",19.8,55,10/01/2012,Weekday,"(42.01626800, -87.66501800)",42.016268,-87.665018,2,147,74.8
10312,1217,SHERIDAN,JARVIS,"147,151",19.8,55,10/01/2012,Weekday,"(42.01626800, -87.66501800)",42.016268,-87.665018,2,151,74.8
10313,1219,SHERIDAN,BIRCHWOOD,"147,151",27.3,79.6,10/01/2012,Weekday,"(42.01837700, -87.66565100)",42.018377,-87.665651,2,147,106.9
